gene,total,mean,var,sd,min,max,median
CNAG_00404,5980,199.33333333333334,12218.643678160919,110.53797391919629,78,447,166.5
CNAG_00405,8104,270.1333333333333,8153.84367816092,90.29863608139893,142,437,241.5
CNAG_00406,12199,406.6333333333333,11932.447126436782,109.23574106690897,195,629,379
CNAG_00407,37870,1262.3333333333333,180071.88505747126,424.34877760807944,588,2062,1298
CNAG_00408,3857,128.56666666666666,2955.012643678161,54.36002799556086,43,256,116
CNAG_00409,4665,155.5,2800.5344827586205,52.92007636765673,58,275,150.5
CNAG_00410,13678,455.93333333333334,13661.650574712643,116.88306367781708,245,761,454.5
CNAG_00411,14862,495.4,12612.455172413793,112.30518764693727,272,742,488.5
CNAG_00413,15276,509.2,34803.68275862069,186.5574516298416,224,1110,508.5
CNAG_00414,2591,86.36666666666666,862.6540229885057,29.37097245561518,41,158,78.5
CNAG_00415,3775,125.83333333333333,1114.0057471264367,33.37672463149188,56,200,123.5
CNAG_00416,4023,134.1,1094.644827586207,33.08541714390506,83,192,126.5
CNAG_00417,341555,11385.166666666666,17244405.109195404,4152.63833113304,4604,22685,11290
CNAG_00418,235742,7858.066666666667,17973165.374712642,4239.477016651068,1725,17373,7373
CNAG_00419,2377,79.23333333333333,1792.3919540229886,42.33665024565582,24,156,69
CNAG_00420,14919,497.3,13199.66551724138,114.8897972721746,268,725,473
CNAG_00421,13766,458.8666666666667,23055.222988505746,151.8394645291722,209,879,425
CNAG_00422,6720,224,2795.5172413793102,52.87265116654649,137,313,212.5
CNAG_00423,14195,473.1666666666667,24792.764367816093,157.4571826491764,232,896,452.5
CNAG_00424,17772,592.4,14828.041379310345,121.77044542626238,374,826,597.5
CNAG_00425,411,13.7,117.87241379310345,10.856906271728768,1,39,8.5
CNAG_00426,7376,245.86666666666667,3176.119540229885,56.35707178544575,117,346,246
CNAG_00427,46346,1544.8666666666666,175518.94712643677,418.94981456785104,790,2433,1458.5
CNAG_00428,9998,333.26666666666665,6195.098850574713,78.70895025710045,200,469,336
CNAG_00429,6895,229.83333333333334,9118.833333333334,95.49258260898243,59,368,224.5
CNAG_00430,1526,50.86666666666667,308.05057471264365,17.551369596491426,23,101,48.5
CNAG_00433,4908,163.6,1183.7655172413793,34.40589364108102,85,216,166.5
CNAG_00434,7921,264.03333333333336,4174.998850574712,64.61423102207989,121,383,257.5
CNAG_00435,1573,52.43333333333333,276.5298850574713,16.629187744970327,21,83,52
CNAG_00436,7319,243.96666666666667,11064.102298850576,105.18603661537293,91,451,222.5
CNAG_00437,6389,212.96666666666667,3432.86091954023,58.59062142988611,92,324,212.5
CNAG_00438,2928,97.6,1339.4206896551725,36.59809680372973,43,173,90.5
CNAG_00439,4442,148.06666666666666,624.3402298850575,24.986801113489047,79,196,150
CNAG_00440,2516,83.86666666666666,529.2229885057471,23.004847065471814,41,120,83.5
CNAG_00441,316104,10536.8,7364238.5793103445,2713.713061344243,4837,15792,10514
CNAG_00442,34011,1133.7,80099.32068965517,283.01823384661134,680,1833,1119
CNAG_00443,1434,47.8,1102.6482758620689,33.20614816358665,15,158,35.5
CNAG_00444,5462,182.06666666666666,2416.133333333333,49.15417920516355,71,270,183.5
CNAG_00445,10832,361.06666666666666,17288.271264367817,131.48487085732646,183,711,339
CNAG_00446,51,1.7,3.4586206896551723,1.8597367258983655,0,6,1
CNAG_00447,68780,2292.6666666666665,445298.9885057471,667.3072669361147,1140,3695,2300
CNAG_00448,21427,714.2333333333333,22623.702298850574,150.41177579847454,341,998,714
CNAG_00449,12296,409.8666666666667,17080.602298850576,130.6927782964712,193,740,379
CNAG_00450,111374,3712.4666666666667,912049.7057471265,955.0129348585424,1848,5636,3553
CNAG_00451,1906,63.53333333333333,250.18850574712644,15.817348252697936,23,105,61.5
CNAG_00452,1553,51.766666666666666,800.5298850574712,28.29363682981513,14,108,42.5
CNAG_00453,16720,557.3333333333334,18222.22988505747,134.98973992514198,289,868,529.5
CNAG_00454,279,9.3,26.631034482758622,5.160526570298677,0,24,8.5
CNAG_00455,15127,504.23333333333335,16603.357471264368,128.85401612392363,230,737,514
CNAG_00456,20439,681.3,29623.11379310345,172.11366532934986,298,1018,655
CNAG_00457,244082,8136.066666666667,7015686.064367816,2648.714039749821,3751,14407,7465.5
CNAG_00458,39231,1307.7,99647.73448275862,315.67029395044227,805,1846,1222
CNAG_00460,7419,247.3,3952.562068965517,62.86940487204819,116,370,249
CNAG_00461,30587,1019.5666666666667,124080.66781609195,352.2508592127093,458,1677,1078
CNAG_00462,16350,545,37977.1724137931,194.8773265769856,139,924,557.5
CNAG_00463,6,0.2,0.23448275862068965,0.4842341981115023,0,2,0
CNAG_00464,32855,1095.1666666666667,32226.626436781607,179.5177607836662,734,1427,1098.5
CNAG_00465,45014,1500.4666666666667,2075576.11954023,1440.685989221881,55,4205,560.5
CNAG_00466,14672,489.06666666666666,32850.06436781609,181.2458671744437,263,879,414
CNAG_00467,11340,378,13907.172413793103,117.92867511251495,205,575,371
CNAG_00468,21192,706.4,41758.45517241379,204.34885654785003,283,1120,690
CNAG_00469,9069,302.3,4078.768965517241,63.865240667496444,184,456,299
CNAG_00470,10402,346.73333333333335,5018.822988505747,70.84365171633763,188,459,358.5
CNAG_00471,19350,645,37041.793103448275,192.46244595621317,345,1100,616.5
CNAG_00472,5555,185.16666666666666,3235.522988505747,56.88165775103383,83,313,185.5
CNAG_00473,46138,1537.9333333333334,143383.16781609194,378.6596992235798,843,2295,1470
CNAG_00474,2603,86.76666666666667,3321.3574712643676,57.63121958855606,22,211,62
CNAG_00475,6417,213.9,3676.0241379310346,60.63022462378838,75,339,210.5
CNAG_00476,451,15.033333333333333,41.757471264367815,6.462002109591718,6,30,13
CNAG_00480,7378,245.93333333333334,10005.581609195402,100.0279041527683,86,447,211.5
CNAG_00481,21,0.7,1.5275862068965518,1.235955584516107,0,5,0
CNAG_00482,10868,362.26666666666665,7260.685057471264,85.20965354624595,193,536,357
CNAG_00483,235509,7850.3,3089906.4931034483,1757.8129858160248,4148,11626,8182
CNAG_00484,3836,127.86666666666666,2029.4298850574712,45.04919405558185,56,211,113
CNAG_00485,11270,375.6666666666667,178467.816091954,422.454513636621,7,1297,101
CNAG_00486,17298,576.6,17124.593103448275,130.86096860197955,296,756,613.5
CNAG_00487,3068,102.26666666666667,3760.96091954023,61.326673801374795,33,243,82
CNAG_00488,1513,50.43333333333333,340.80574712643676,18.460924871913562,10,87,53
CNAG_00490,16491,549.7,319251.5275862069,565.0234752523181,55,1927,171
CNAG_00491,18647,621.5666666666667,55277.28850574713,235.11122581822232,289,1191,540.5
CNAG_00492,722,24.066666666666666,289.78850574712646,17.02317554826732,6,61,16.5
CNAG_00493,3270,109,1768.2068965517242,42.05005227763367,40,199,110
CNAG_00495,11415,380.5,20120.603448275862,141.84711293599128,173,617,327
CNAG_00496,7657,255.23333333333332,4663.909195402299,68.2928195010449,122,367,254.5
CNAG_00497,11395,379.8333333333333,39192.488505747126,197.97092843583658,88,842,351
CNAG_00498,5302,176.73333333333332,4461.719540229885,66.79610422943755,76,290,164
CNAG_00499,11925,397.5,18730.741379310344,136.86029876962255,138,700,352
CNAG_00500,44901,1496.7,215466.14827586207,464.18331322427144,859,2479,1318
CNAG_00501,2690,89.66666666666667,1123.471264367816,33.51822287007197,32,152,86.5
CNAG_00502,6717,223.9,3302.3,57.46564190888326,109,349,230.5
CNAG_00503,14591,486.3666666666667,30995.619540229884,176.05572850728228,219,978,434
CNAG_00504,5564,185.46666666666667,2049.7057471264366,45.27367609468483,101,311,189.5
CNAG_00505,2459,81.96666666666667,779.8264367816092,27.925372634606134,36,153,77.5
CNAG_00506,4459,148.63333333333333,1513.7574712643677,38.90703626934809,69,217,157
CNAG_00508,10888,362.93333333333334,13990.133333333333,118.27989403670149,182,602,326
CNAG_00509,27473,915.7666666666667,99787.4264367816,315.8914788923272,399,1592,952
CNAG_00510,24041,801.3666666666667,57852.17126436782,240.5247830564822,367,1282,878
CNAG_00511,622,20.733333333333334,54.13333333333333,7.35753581937141,5,37,20.5
CNAG_00512,14670,489,19323.862068965518,139.0102948308704,215,759,493.5
CNAG_00513,8055,268.5,9178.534482758621,95.80466837664343,106,529,270
CNAG_00514,7996,266.53333333333336,1745.7747126436782,41.78246896299545,175,347,267
CNAG_00515,3604,120.13333333333334,9899.016091954023,99.49379926384368,16,344,78
CNAG_00516,2122,70.73333333333333,407.37471264367815,20.183525773354816,39,118,65
CNAG_00517,15135,504.5,10107.913793103447,100.53812109395842,228,693,526.5
CNAG_00519,16942,564.7333333333333,27754.133333333335,166.5957182322923,261,964,550
CNAG_00520,12853,428.43333333333334,16734.116091954023,129.36041161017548,204,679,419.5
CNAG_00521,8423,280.76666666666665,29229.702298850574,170.96696259467961,96,671,207.5
CNAG_00522,5778,192.6,27937.006896551724,167.1436714223776,43,607,123
CNAG_00523,3704,123.46666666666667,879.6367816091954,29.65867127180844,66,196,121.5
CNAG_00524,8158,271.93333333333334,17241.581609195404,131.3072031885357,78,556,215.5
CNAG_00525,4476,149.2,1166.7172413793103,34.15724288316184,101,217,148
CNAG_00526,3238,107.93333333333334,9158.271264367817,95.69885717378143,12,308,52.5
CNAG_00527,40222,1340.7333333333333,161043.92643678162,401.3027864802107,492,2043,1374.5
CNAG_00528,6195,206.5,7455.431034482759,86.34483791450859,90,372,171.5
CNAG_00529,3110,103.66666666666667,1157.4022988505747,34.02061579176036,44,173,97.5
CNAG_00531,26155,871.8333333333334,894800.0747126436,945.9387267221084,41,3057,493.5
CNAG_00532,11000,366.6666666666667,5673.747126436781,75.32427979368127,205,497,375.5
CNAG_00533,36367,1212.2333333333333,73316.52988505748,270.77025295452506,686,1772,1187
CNAG_00534,120468,4015.6,2138005.7655172413,1462.1921096481274,1341,7036,3994
CNAG_00535,21339,711.3,27299.458620689657,165.22547812213966,376,1098,740.5
CNAG_00536,67204,2240.133333333333,401357.4298850575,633.5277656780778,894,3173,2384.5
CNAG_00537,7144,238.13333333333333,55708.11954022988,236.02567559532562,16,832,117.5
CNAG_00538,42478,1415.9333333333334,116733.51264367816,341.6628640102377,770,2252,1441
CNAG_00539,11783,392.76666666666665,150604.32298850574,388.07772802430407,58,1336,196
CNAG_00540,665,22.166666666666668,48.97126436781609,6.997947153831335,11,39,21
CNAG_00541,1624,54.13333333333333,326.9471264367816,18.081679303559767,31,94,51.5
CNAG_00542,1255,41.833333333333336,273.6609195402299,16.542699886663904,14,80,41
CNAG_00543,71549,2384.9666666666667,2482176.309195402,1575.4924021382656,342,5234,1465.5
CNAG_00544,8529,284.3,9139.803448275861,95.602319262013,141,494,248.5
CNAG_00545,7730,257.6666666666667,7914.298850574713,88.96234512744542,135,411,261
CNAG_00546,17076,569.2,268352.30344827584,518.0273192103635,74,1739,225
CNAG_00547,11985,399.5,16983.01724137931,130.31890592457916,203,727,403.5
CNAG_00549,0,0,0,0,0,0,0
CNAG_00550,2022,67.4,667.4206896551724,25.834486440708908,28,107,64
CNAG_00551,23670,789,22306.620689655174,149.354011294157,440,1060,793
CNAG_00554,9386,312.8666666666667,11649.636781609195,107.93348313479555,128,538,277.5
CNAG_00555,12616,420.53333333333336,13493.567816091954,116.16181737598613,171,640,408
CNAG_00556,11720,390.6666666666667,6870.436781609195,82.88809794903726,193,546,391.5
CNAG_00557,44728,1490.9333333333334,118650.82298850575,344.45728761125923,726,2038,1543
CNAG_00558,14609,486.96666666666664,23016.240229885057,151.71104188517413,244,794,442
CNAG_00559,29945,998.1666666666666,800176.2816091954,894.5257299872349,190,3120,389
CNAG_00560,37628,1254.2666666666667,87331.16781609195,295.51847288467764,620,1798,1274.5
CNAG_00561,7815,260.5,2201.293103448276,46.91794010235611,148,390,268.5
CNAG_00562,9894,329.8,6632.372413793103,81.4393787660067,164,493,341
CNAG_00563,6267,208.9,4679.472413793103,68.40666936632059,90,336,220
CNAG_00564,7364,245.46666666666667,2831.4298850574714,53.211181955087895,158,346,259.5
CNAG_00565,85354,2845.133333333333,1161792.464367816,1077.8647709095126,1307,5608,2610.5
CNAG_00566,3551,118.36666666666666,1905.8264367816091,43.655772090086884,50,214,114
CNAG_00567,7558,251.93333333333334,2175.4436781609197,46.64165175206512,135,347,253.5
CNAG_00568,2130,71,2650.551724137931,51.48350924459143,18,194,45.5
CNAG_00569,14145,471.5,7440.396551724138,86.25773328649518,308,644,462.5
CNAG_00570,26437,881.2333333333333,44704.80574712644,211.4351100151686,410,1386,830.5
CNAG_00571,4933,164.43333333333334,2240.2540229885058,47.33132179633805,75,269,166
CNAG_00572,18436,614.5333333333333,114032.25747126437,337.6866261362217,189,1443,460
CNAG_00573,35927,1197.5666666666666,143468.52988505748,378.7723985258924,480,1853,1279
CNAG_00574,12161,405.3666666666667,13207.067816091954,114.92200753594567,262,607,365.5
CNAG_00576,8675,289.1666666666667,4632.557471264367,68.06289349759065,193,448,288
CNAG_00577,3442,114.73333333333333,835.0298850574712,28.896883656503018,54,184,113
CNAG_00580,10384,346.1333333333333,4625.498850574712,68.01102006715318,200,518,361.5
CNAG_00581,56472,1882.4,1511709.075862069,1229.515789187788,477,4281,1136.5
CNAG_00582,25419,847.3,123437.0448275862,351.3360852909735,382,1673,704
CNAG_00583,24627,820.9,102973.1275862069,320.89426231425034,313,1514,784
CNAG_00584,74545,2484.8333333333335,489795.7988505747,699.8541268368535,1216,3660,2597
CNAG_00585,19064,635.4666666666667,51166.53333333333,226.20020630700878,251,1207,677
CNAG_00586,12156,405.2,213010.44137931033,461.53054219554133,35,1872,208
CNAG_00587,2090,69.66666666666667,5063.264367816092,71.15661858053748,2,303,41.5
CNAG_00588,41994,1399.8,5361922.027586207,2315.582438089002,13,9312,272
CNAG_00589,5992,199.73333333333332,1784.2022988505746,42.239818878051246,95,305,202
CNAG_00590,13967,465.56666666666666,14229.357471264368,119.28687048985888,234,661,483.5
CNAG_00591,591,19.7,216.49310344827586,14.713704613328211,4,65,14.5
CNAG_00592,12253,408.43333333333334,26316.598850574712,162.22391577869988,158,694,402.5
CNAG_00593,3901,130.03333333333333,1024.516091954023,32.0080629209895,50,236,131.5
CNAG_00594,22203,740.1,55007.886206896554,234.53760083810985,392,1150,781
CNAG_00595,2761,92.03333333333333,660.0333333333333,25.69111389825932,59,160,84
CNAG_00596,4005,133.5,6439.086206896552,80.2439169463739,51,328,97
CNAG_00597,12731,424.3666666666667,60352.44712643678,245.66735055036676,134,1028,359
CNAG_00598,891,29.7,825.3896551724138,28.729595457862153,2,102,18.5
CNAG_00599,6257,208.56666666666666,3487.909195402299,59.058523478006954,109,311,196.5
CNAG_00600,44903,1496.7666666666667,139264.11609195403,373.1810768138626,689,2228,1463.5
CNAG_00601,15131,504.3666666666667,157316.24022988506,396.63111354240107,90,1431,340
CNAG_00602,64440,2148,428479.7931034483,654.5836792217235,967,3739,2182
CNAG_00603,24911,830.3666666666667,72220.6540229885,268.73900725981053,362,1407,805.5
CNAG_00604,7701,256.7,10100.424137931035,100.50086635413167,116,539,215.5
CNAG_00605,151786,5059.533333333334,16040159.498850575,4005.0167913319133,583,14244,2748.5
CNAG_00606,7546,251.53333333333333,3132.7402298850575,55.97088734230553,143,335,246.5
CNAG_00607,18175,605.8333333333334,19117.454022988506,138.26588163024348,324,796,601
CNAG_00608,54531,1817.7,326113.11379310343,571.0631434378369,847,2963,1878
CNAG_00609,8178,272.6,2931.6275862068965,54.14450651919266,166,394,267.5
CNAG_00612,5031,167.7,6397.941379310345,79.98713258587499,57,382,138
CNAG_00613,7876,262.53333333333336,22824.740229885057,151.07858958133366,92,705,222.5
CNAG_00614,3313,110.43333333333334,2352.1850574712644,48.49933048477334,18,242,103.5
CNAG_00615,2636,87.86666666666666,628.2574712643678,25.065064756835714,33,148,87
CNAG_00619,9111,303.7,4671.5965517241375,68.34907864575892,164,474,306.5
CNAG_00622,20378,679.2666666666667,18507.51264367816,136.0423193115957,332,903,693
CNAG_00623,6271,209.03333333333333,3170.516091954023,56.30733604028895,113,337,197.5
CNAG_00624,8178,272.6,2394.386206896552,48.93246577576642,147,362,278.5
CNAG_00625,14313,477.1,29895.472413793104,172.90307230871608,245,832,433.5
CNAG_00626,74928,2497.6,799365.9724137931,894.0726885515478,980,4280,2504.5
CNAG_00627,1373,45.766666666666666,980.3919540229886,31.311211315166148,10,104,35.5
CNAG_00628,5860,195.33333333333334,2139.1264367816093,46.25069120328484,90,284,198.5
CNAG_00632,75795,2526.5,612277.3620689656,782.4815410404041,1235,4382,2551.5
CNAG_00633,10214,340.46666666666664,5745.36091954023,75.79815907751474,182,465,341
CNAG_00634,9136,304.53333333333336,5157.154022988506,71.81332761394995,198,423,294
CNAG_00635,6721,224.03333333333333,1790.6540229885059,42.316120131558684,127,301,222.5
CNAG_00636,8318,277.26666666666665,6197.788505747127,78.72603448508713,141,443,261
CNAG_00637,5815,193.83333333333334,39267.59195402299,198.1605206745859,10,712,70
CNAG_00638,11515,383.8333333333333,65254.488505747126,255.4495811422425,146,966,261
CNAG_00639,2943,98.1,1182.3689655172413,34.385592411898934,48,186,95.5
CNAG_00640,1186902,39563.4,204467967.07586208,14299.229597284677,16528,75813,41825.5
CNAG_00641,25120,837.3333333333334,35261.747126436785,187.78111493554613,459,1220,852
CNAG_00642,2332,77.73333333333333,1858.3402298850574,43.10847051201257,26,170,60
CNAG_00643,3467,115.56666666666666,638.3919540229886,25.266419493529124,72,176,119.5
CNAG_00644,19568,652.2666666666667,52140.20229885058,228.34229196285688,356,1072,554.5
CNAG_00645,5441,181.36666666666667,1760.722988505747,41.96096982322676,106,269,176
CNAG_00647,62549,2084.9666666666667,908642.1022988505,953.2272039229947,959,4574,1670
CNAG_00648,5645,188.16666666666666,9001.798850574713,94.87781010634,65,426,151
CNAG_00649,50614,1687.1333333333334,86810.11954022989,294.6355707314205,959,2263,1731
CNAG_00650,6228,207.6,3255.351724137931,57.055689673668226,98,320,225.5
CNAG_00651,1671,55.7,2300.768965517241,47.966331582863845,9,184,35
CNAG_00652,6484,216.13333333333333,17244.533333333333,131.31844247223364,66,550,163
CNAG_00653,3867,128.9,15772.713793103449,125.58946529507739,10,436,77.5
CNAG_00654,8977,299.23333333333335,74671.21954022988,273.2603512041765,32,839,119.5
CNAG_00655,1157029,38567.63333333333,253858779.41264367,15932.94635064851,15551,71451,37688
CNAG_00656,1706314,56877.13333333333,398790090.8781609,19969.729364169183,22527,102124,60943.5
CNAG_00657,0,0,0,0,0,0,0
CNAG_00658,11943,398.1,13974.920689655173,118.21556872787599,233,660,375
CNAG_00659,9305,310.1666666666667,17032.14367816092,130.50725527019912,139,600,261
